APN,Registered Date,Property Type,Property Address,Property City,Property State,Property Zip,Council District,Lender,Lender Contact,Lender Contact Phone,Property Management,Property Management Contact,Property Management Address,Property Management Contact Phone,Longitude,Latitude,Property on Map,Zip Codes,Census Tracts,Precinct Boundaries,LA Specific Plans,Council Districts,Neighborhood Councils (Certified)
5113009007,07/25/2019,Multi-Family,364 E 42ND PL,LOS ANGELES,CA,90011,9,Select Portfolio Servicing,Select Portfolio Servicing,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,-118.26856,34.00643,POINT (-118.26856000000001 34.00643),22727,716,673,7,13,
2682021035,01/01/2019,Single Family,16840 W DONMETZ ST,LOS ANGELES,CA,91344,12,US-BANK National Association,Jessica Vanella,612-973-2749,Advantage Conveyance,Advantage Conveyance,1906   Irvine AVE  Newport Beach CA 92660,949-294-8778,-118.49923,34.27367,POINT (-118.49923 34.27367),19329,78,382,,2,79
2717013048,01/21/2019,Single Family,18639 W CELTIC ST,LOS ANGELES,CA,91326,12,Wells Fargo Bank N.A.,Jenna Douglas,877-617-5274,Lender Processing Services,Jenna Douglas,1003  E Brier DR  San Bernardino CA 92408,877-617-8274,-118.53863,34.26886,POINT (-118.53863000000001 34.26886),18905,82,1536,,2,77
6065004027,02/28/2019,Single Family,10447 S MARY AVE,LOS ANGELES,CA,90002,15,Cenlar FSB,ATHENA SANTOS,720-945-5431,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,-118.24985,33.94117,POINT (-118.24985 33.94117),22351,817,1182,7,15,40
2278026002,07/22/2019,Single Family,3809 N CODY RD,LOS ANGELES,CA,91403,4,Select Portfolio Servicing,Select Portfolio Servicing,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,-118.46442,34.13858,POINT (-118.46442 34.13858),19732,340,685,,7,83
2511005010,10/16/2019,Single Family,13400 W OSCAR ST,LOS ANGELES,CA,91342,7,"Ajax Mortgage Loan Trust 2018-G, Mortgage-Backed Securities, Series 2018-G, by U.S. Bank National As",Daleana Bautista,503-505-5645,Kyle Mathews California Realty,Kyle Mathews,5508   Denny AVE  North Hollywood CA 91601,818-470-2435,-118.42468,34.32161,POINT (-118.42468 34.32161),18912,38,376,,1,47
6014018021,11/11/2019,Single Family,1215 W 68TH ST,LOS ANGELES,CA,90044,8,"DOVENMUEHLE MORTGAGE, INC.",PROPERTY PRESERVATION,847-550-7410,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,-118.29638,33.97794,POINT (-118.29638000000001 33.97794),23675,771,1160,7,14,35
2572045008,11/14/2019,Single Family,9304 N CRYSTAL VIEW DR,LOS ANGELES,CA,91042,7,Bank of Hope,Sang cho,213-235-3272,American Default Management,Justin Shaw,433  N CAMDEN DR 400 BEVERLY HILLS CA 90210,310-855-0826,-118.28318,34.23765,POINT (-118.28318 34.23765),3222,6,541,8,1,7
6074021027,02/07/2019,Single Family,147 W 111TH PL,LOS ANGELES,CA,90061,8,Val-Chris Investment,Chris Boulter,949-252-8020,Val-Chris Investments,Chris Boulter,2601   Main ST  Irvine CA 92614,949-252-8020,-118.27563,33.93402,POINT (-118.27563000000002 33.93402),24355,812,704,7,14,
2507024020,05/09/2019,Single Family,14275 W AZTEC ST,LOS ANGELES,CA,91342,7,THE MONEY SOURCE,DAISEY CORREA,203-666-4272,SO CAL INSPECTORS INC.,SUZANNE PHILLIPS,9525   STEWART AND GARY RD  DOWNEY CA 90241,760-591-9244,-118.44445,34.29676,POINT (-118.44445 34.29676),18912,60,1225,,1,47
7420020021,11/08/2019,Multi-Family,1131 N MARINE AVE,WILMINGTON,CA,90744,15,"Trinity Financial Services, LLC",Don Madden III,949-313-6161,"Trinity Financial Services, LLC",Don Madden III,2618   San Miguel DR 303 Newport Beach CA 92660,855-818-6806,-118.26432,33.7857,POINT (-118.26432000000001 33.7857),3350,960,1200,,15,15
6058025021,06/13/2019,Single Family,10610 S ST ANDREWS PL,LOS ANGELES,CA,90047,8,LAKEVIEW LOAN SERVICING,Bruni Velazquez,757-955-8014,Bron,Jessica Hamlet,41951   Remington AVE 150 Temecula CA 92590,951-291-3285,-118.31109,33.93964,POINT (-118.31109000000001 33.93964),23678,779,1170,7,14,20
5051031026,01/18/2019,Multi-Family,3051 1/2 S 12TH AVE,LOS ANGELES,CA,90018,10,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS/687,MCS Advantage Conveyance,1906   Irvine AVE  Newport Beach CA 92660,949-642-4801,-118.33177,34.0262,POINT (-118.33177000000002 34.0262),23079,662,920,7,12,19
6032007016,01/28/2019,Single Family,842 W 82ND ST,LOS ANGELES,CA,90044,8,Ocwen Loan Servicing,Eric Moore,877-338-3791,Safeguard Properties - Ocwen,Code Compliance,7887   Hub PKWY  Valley View OH 44125,800-852-8306,-118.28868,33.96416,POINT (-118.28868 33.96416),23675,783,1005,7,14,45
2246014014,06/27/2019,Single Family,5849 N RANCHITO AVE,VAN NUYS,CA,91401,2,2005 Residential Trust 3-2,Jennifer Zartman,866-290-8795,Z Real Estate,Jonathan Zuckerman,510  E Foothill BLVD 208 San DImas AZ 91773,909-999-6888,-118.43574,34.17714,POINT (-118.43573999999998 34.17714),19729,244,510,,5,70
2335036013,09/20/2019,Single Family,11445 W CALVERT ST,LOS ANGELES,CA,91606,2,PHH Mortgage Corporation,Marquita Bullock,888-820-6474,"Remedy Field Services, Inc",Aaron Davitian,15615   Alton PKWY 450 Irvine CA 92618,619-862-0918,-118.38065,34.18134,POINT (-118.38065000000002 34.18134),8889,195,277,,5,13
2512028062,01/01/2019,Single Family,13093 N TRIPOLI AVE,LOS ANGELES,CA,91342,7,"The Bank of New York Mellon, c/o Select Portfolio Servicing",NA NA,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,-118.41667,34.30808,POINT (-118.41667 34.30808),18912,40,1528,,1,47
2166026012,07/01/2019,Single Family,20637 W WELLS DR,LOS ANGELES,CA,91364,3,RoundPoint Mortgage Servicing Corporation,Elizabeth Harting,704-426-8869,Alliance Field Inspection Services attn Assero Services,Richere Laporte,7786   Holland Park ST  Chino CA 91708,866-832-1711,-118.58278,34.15775,POINT (-118.58278 34.15775),19346,311,1490,,4,49
6050013014,01/30/2019,Multi-Family,9517 1/2 S CLOVIS AVE,LOS ANGELES,CA,90002,8,Wells Fargo Bank N.A.,Jenna Douglas,877-617-5274,LPS,Jenna Douglas,1003  E Brier DR  San Bernardino CA 92408,281-404-7816,-118.25663,33.94966,POINT (-118.25663 33.94966),22351,806,1176,7,14,45
5177004017,01/08/2019,Single Family,1207 N EVERGREEN AVE,LOS ANGELES,CA,90033,14,TRINITY FINANCIAL SERVICES,PAMELA MACKEY,855-818-6806,"SO CAL INSPECTORS, INC",SUZANNE PHILLIPS,1902   Wright PL 200 carlsbad CA 92008,760-591-9244,-118.19523,34.05327,POINT (-118.19523 34.05327),23450,509,1216,,9,38
2226021017,12/06/2019,Single Family,16752 W KELSLOAN ST,LOS ANGELES,CA,91406,6,Specialized Loan Servicing LLC on behalf of beneficiary,Douglas Randall,720-563-8186,Coldwell Banker Coastal Alliance,Eddy Leon,1650   Ximeno AVE 120 Long Beach CA 90804,801-461-8200,-118.49843,34.20547,POINT (-118.49843000000001 34.20547),19734,263,436,,3,61
2116016116,12/18/2019,Single Family,7409 N CALVIN AVE,LOS ANGELES,CA,91335,3,Real Time Resolutions,DAVID ROSAS,888-895-0221,SAFEGAURD PROPERTIES,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-383-2097,-118.55585,34.20523,POINT (-118.55585 34.20523),18909,256,1461,,4,12
2175024012,01/21/2019,Single Family,4901 N WINNETKA AVE,LOS ANGELES,CA,91364,3,Wells Fargo Bank N.A.,Jenna Douglas,877-617-5274,Cargile Company Realtors In,Paul Cargile,5901  W Century BLVD 640 Los Angeles CA 90045,310-275-0788,-118.56995,34.16004,POINT (-118.56995 34.16004),19346,313,656,,4,49
2169001011,05/16/2019,Single Family,22151 W COSTANSO ST,LOS ANGELES,CA,91364,3,JP Morgan Chase NA,Amy Lott,888-310-1506,SAFEGAURD PROPERTIES,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-383-2097,-118.60994,34.16778,POINT (-118.60994 34.16778),19346,309,1486,,4,49
2004019019,07/08/2019,Single Family,8560 N RUDNICK AVE,LOS ANGELES,CA,93063,12,Specialized Loan Servicing LLC on behalf of beneficiary,Douglas Randall,720-563-8186,Remedy Field Services Inc,Agnes Mella,15615   Alton PKWY  IRVINE CA 92618,888-540-4490,-118.61291,34.22684,POINT (-118.61291 34.22684),4279,92,1423,,2,44
2190012057,12/05/2019,Single Family,4292 N GOLONDRINA PL,LOS ANGELES,CA,91364,3,BBVA USA,Jen Yeatman,205-238-2128,"KMC Landscaping Services, Inc., c/o Cyprexx Services, LLC",Courtney Mahoney,42263   50th ST  Lancaster CA 93536,866-516-6348,-118.59661,34.14722,POINT (-118.59661000000001 34.14722),19346,314,653,11,4,49
5103005016,11/21/2019,Single Family,700 E 52ND PL,LOS ANGELES,CA,90011,9,LAKEVIEW LOAN SERVICING,Bruni Velazquez,757-955-8014,"Incorp Services, Inc",Registrations Department,5716   Corsa Ave Suite 110   Westlake Village CA 91362,888-727-6303,-118.2629,33.99491,POINT (-118.26290000000002 33.99491),22727,726,984,7,13,
2034019056,10/03/2019,Single Family,6557 N CLEOMOORE AVE,LOS ANGELES,CA,91307,12,Fay Servicing,Eric Moore,877-338-3791,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403,323-363-4863,-118.65131,34.18975,POINT (-118.65130999999998 34.18975),4283,302,1477,,2,44
2368011025,01/21/2019,Single Family,4138 N TROOST AVE,LOS ANGELES,CA,91604,2,Wells Fargo Bank N.A.,Jenna Douglas,877-617-5274,Lender Processing Services,Jenna Douglas,1003  E Brier DR  San Bernardino CA 92408,877-617-8274,-118.38638,34.14388,POINT (-118.38638 34.14388),8492,347,706,,5,84
2203021030,01/14/2019,Single Family,7525 N AMESTOY AVE,LOS ANGELES,CA,91406,6,RUSHMORE LOAN MANAGEMENT SERVICES,PROPERTY PRESERVATION,949-341-5601,SAFEGUARD PROPERTIES,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-383-2097,-118.506,34.20729,POINT (-118.50599999999999 34.20729),19734,259,315,,3,61
6033008002,01/21/2019,Single Family,1319 W 81ST ST,LOS ANGELES,CA,90044,8,Wells Fargo Bank N.A.,Jenna Douglas,877-617-5274,Lender Processing Services,Jenna Douglas,1003  E Brier DR  San Bernardino CA 92408,877-617-8274,-118.29901,33.96582,POINT (-118.29901 33.96582),23675,781,1162,7,14,20
2118010014,03/26/2019,Single Family,7509 N AMIGO AVE,LOS ANGELES,CA,91335,3,CALIBER HOME LOANS,CHRISTINE CAYANAN,874-214-4174,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,818-406-3611,-118.53837,34.20697,POINT (-118.53837 34.20697),18909,250,278,,4,12
4220001046,05/10/2019,Non-Residential,11870   ANETA ST,LOS ANGELES,CA,90230,11,Trustee Corps - Jefferson,Eric Moore,877-338-3791,Safeguard,David Mazanek,7887   Safeguard Cir  Valley View OH 44125,800-852-8306,-118.4057604,33.9874424,POINT (-118.4057604 33.9874424),24678,924,1139,10,10,85
5033020018,09/25/2019,Single Family,3936 S OLMSTED AVE,LOS ANGELES,CA,90008,10,Selene Finance - Jefferson Office,Eric Moore,877-338-3791,"Incorp Services, Inc",Registrations Department,5716   Corsa Ave Suite 110   Westlake Village CA 91362,888-727-6303,-118.32796,34.01353,POINT (-118.32796000000002 34.01353),22725,748,1014,7,12,54
2215009009,01/15/2019,Single Family,13810 W RUNNYMEDE ST,LOS ANGELES,CA,91405,2,"SETERUS, INC",Property Preservation,877-735-3637,SO CAL INSPECTORS VPR,Suzanne Phillips,9525   Stewart and Gray RD  Downey CA 90241,760-591-9244,-118.43402,34.20561,POINT (-118.43402 34.20561),19733,217,469,,5,18
5003012011,01/01/2019,Single Family,1727 W 53RD ST,LOS ANGELES,CA,90062,8,US-BANK National Association,Jessica Vanella,612-973-2749,Advantage Conveyance,Aaron Noble,1906   Irvine AVE  Newport Beach CA 92660,949-294-8778,-118.30775,33.99427,POINT (-118.30775 33.99427),24027,743,1051,7,14,35
2761029004,01/02/2019,Single Family,9526 N OAKDALE AVE,LOS ANGELES,CA,91311,12,"Trustee Corps, Bayview Loan Servicing",Madeline DeFranco,305-631-3760,BRON Inc.,Eric Moore,27720   Jefferson AVE 210 Temecula CA 92590,877-338-3791,-118.56675,34.24361,POINT (-118.56675 34.24361),4284,98,238,,2,43
5547033028,01/01/2019,Multi-Family,6742 W DE LONGPRE AVE,HOLLYWOOD,CA,90028,4,U.S. Bank N.A co select portfolio servicing,NA NA,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,-118.33772,34.09603,POINT (-118.33772 34.09603),23446,422,974,,7,34
7451024027,06/06/2019,Multi-Family,429 S CABRILLO AVE,SAN PEDRO,CA,90731,15,Statebridge,Bryce Fendall,720-697-6421,Edythe Villa,Ryan Purdy,429  S CABRILLO AVE  SAN PEDRO CA 90731,310-270-8300,-118.29474,33.74004,POINT (-118.29474 33.74004),3342,975,1205,,15,36
5114025031,01/30/2019,Single Family,1191 E 33RD ST,LOS ANGELES,CA,90011,9,Wells Fargo Bank N.A.,Jenna Douglas,877-617-5274,Lender Processing Services,Jenna Douglas,1003  E Brier DR  San Bernardino CA 92408,877-617-8274,-118.25436,34.01375,POINT (-118.25436 34.01375),22727,708,892,7,13,6
6069017022,03/21/2019,Single Family,1710 E 111TH PL,LOS ANGELES,CA,90059,15,Fay Servicing LLC - Eric Moore,Eric Moore,877-338-3791,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,-118.24316,33.93383,POINT (-118.24316 33.93383),24354,822,658,7,15,40
2321016017,09/05/2019,Single Family,6926 N MORELLA AVE,LOS ANGELES,CA,91605,2,PHH Mortgage Corporation,Marquita Bullock,888-820-6474,OGIWA INCORPORATED,Giwa Olatunji,123   Morgan AL  PASADENA CA 91105,626-380-6275,-118.38987,34.19659,POINT (-118.38987000000002 34.19659),8888,174,480,,5,14
2173002033,06/14/2019,Single Family,4348 N TOPANGA CANYON BLVD,LOS ANGELES,CA,91364,3,Select Portfolio Servicing,Select Portfolio Servicing,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,-118.60512,34.14776,POINT (-118.60512 34.14776),19346,314,1488,11,4,49
2260017041,11/07/2019,Single Family,5184 N MAGNOLIA BLVD,LOS ANGELES,CA,91436,5,Wells Fargo Bank N.A.,Jenna Douglas,877-617-5274,Lender Processing Services,Jenna Douglas,1003  E Brier DR  San Bernardino CA 92408,877-617-8274,-118.48712,34.16464,POINT (-118.48711999999999 34.16464),19737,326,665,,6,62
2074006028,01/01/2019,Single Family,4835 N BRUGES AVE,LOS ANGELES,CA,91364,3,"U.S. Bank N.A., c/o Select Portfolio Servicing",NA NA,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,-118.62533,34.15893,POINT (-118.62533 34.15893),19346,310,985,,4,49
2209030016,05/09/2019,Single Family,15132 W MARSON ST,LOS ANGELES,CA,91402,6,West Coast Servicing Inc,Glenn Ohno,866-574-2001,Safeguard,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,-118.46297,34.21526,POINT (-118.46297 34.21526),19730,141,424,,3,59
6121006038,01/03/2019,Multi-Family,737 W 167TH ST,LOS ANGELES,CA,90247,15,Specialized Loan Servicing LLC on behalf of beneficiary,Douglas Randall,720-563-8186,Coldwell Banker Coastal Alliance,Eddy Leon,1650   Ximeno AVE 120 Long Beach CA 90804,562-961-2205,-118.28825,33.87997,POINT (-118.28824999999999 33.87997),24684,942,1197,7,15,53
2156028147,01/21/2019,Single Family,18550  HATTERAS,LOS ANGELES,CA,91423,3,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,Law Offices of Les Zieve,Reyna Ailima,18377   BEACH BLVD 210 HUNTINGTON BEACH CA 92648,714-848-7920,-118.53773,34.17726,POINT (-118.53772999999998 34.17726),19339,318,580,,4,10
5206006009,01/11/2019,Multi-Family,2670 N WORKMAN ST,LOS ANGELES,CA,90031,1,SETERUS,PROPERY PRESERVATION,877-272-2149,SO CAL INSPECTORS VPR,Suzanne Phillips,9525   Stewart and Gray RD  Downey CA 90241,760-591-9244,-118.21433,34.07854,POINT (-118.21433 34.07854),23448,488,516,,11,1
2324025019,10/02/2019,Single Family,6844 N BELLAIRE AVE,LOS ANGELES,CA,91605,2,US Bank National Association,Susan Schell,800-365-7772,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-739-2900,-118.4093,34.19535,POINT (-118.40929999999999 34.19535),8888,180,1503,,5,71
4113004031,04/15/2019,Single Family,7054 W 85TH ST,LOS ANGELES,CA,90045,11,"Deutsche Bank National Trust Company, as Trustee",Select Portfolio Servicing,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,-118.41566,33.96055,POINT (-118.41566 33.96055),23676,928,1520,10,10,16
2661028007,04/22/2019,Single Family,15637 W LASSEN ST,LOS ANGELES,CA,91343,12,Loancare,nosha Trotman,714-848-7920,Bron,Jessica Hamlet,41951   Remington AVE 150 Temecula CA 92590,951-291-3285,-118.47305,34.25024,POINT (-118.47305000000001 34.250240000000005),18914,76,251,,2,88
4221002073,01/02/2019,Single Family,4581  INGLEWOOD,LOS ANGELES,CA,90230,11,Specialized Loan Servicing LLC on behalf of beneficiary,Douglas Randall,720-563-8186,Coldwell Banker Coastal Alliance,Eddy Leon,1650   Ximeno AVE 120 Long Beach CA 90804,801-461-8200,-118.41604,33.99395,POINT (-118.41604000000001 33.99395),24678,922,442,10,10,85
5516019004,01/08/2019,Single Family,235 N GRAMERCY PL,LOS ANGELES,CA,90004,4,bayview,Willie Walton,714-848-7920,Safeguard,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,-118.31263,34.0757,POINT (-118.31263000000001 34.0757),22721,587,848,,7,86
2534008011,11/07/2019,Single Family,13219 W FILMORE ST,LOS ANGELES,CA,91331,7,RUSHMORE LOAN MANAGEMENT SERVICES,PROPERTY PRESERVATION,949-341-5601,SAFEGAURD PROPERTIES,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-383-2097,-118.42106,34.27233,POINT (-118.42106000000001 34.27233),18907,24,1376,,1,11
5104013024,11/26/2019,Single Family,1237 E 54TH ST,LOS ANGELES,CA,90011,9,Celink,Daniel Stack,866-727-4303,Carlos Sims,Carlos Sims,11820   Cherrylee DR  El Monte CA 91732,800-639-2151,-118.25327,33.99403,POINT (-118.25327 33.99403),22727,722,629,7,13,51
2184014003,06/06/2019,Single Family,4501 N GRIMES PL,LOS ANGELES,CA,91316,5,"5 AIF BAOBAB, LLC",Jennifer Leuenberger,949-404-1937,5Arch Funding Corp.,Jennifer Leuenberger,19800   MacArthur BLVD 1150 Irvine CA 92612,949-404-1937,-118.52586,34.15135,POINT (-118.52586 34.15135),4286,328,662,,6,62
5062003010,01/31/2019,Single Family,4940 W 20TH ST,LOS ANGELES,CA,90016,10,"Real Time Resolutions, Inc.",Jordan White,888-895-0221,SAFEGUARD PROPERTIES,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGLES CA 90010,213-383-2097,-118.34774,34.03922,POINT (-118.34774000000002 34.03922),23077,654,1116,,12,69
2633037002,11/11/2019,Single Family,8481 N RINCON AVE,LOS ANGELES,CA,91352,6,Specialized Loan Servicing LLC on behalf of beneficiary,Douglas Randall,720-563-8186,Coldwell Banker Coastal Alliance,Eddy Leon,1650   Ximeno AVE 120 Long Beach CA 90804,562-961-2205,-118.39323,34.22346,POINT (-118.39323000000002 34.22346),19335,161,264,,3,21
5415009041,10/18/2019,Multi-Family,1410 W EWING ST,LOS ANGELES,CA,90026,13,KeyLink,Pete Telles,760-208-6800,"The Harvey Group, Inc.",Joyce Essex Harvey,301  N Canon DR E Beverly HIlls CA 90210,310-777-6375,-118.24805,34.08677,POINT (-118.24804999999999 34.08677),23444,479,600,,8,31
4103009093,02/26/2019,Single Family,7120 S LA TIJERA BLVD,LOS ANGELES,CA,90045,11,Mr. Cooper LLC,Paula Acosta,800-468-1743,Xome Field Services C/O New Beginning Properties Inc.,Lourdes Chavez,999  W Marshall BLVD  San Bernadino CA 92405,800-468-1743,-118.37581,33.97346,POINT (-118.37581000000002 33.97346),23676,926,1064,10,10,16
2724007008,01/24/2019,Multi-Family,9629 N ANDORA AVE,LOS ANGELES,CA,91311,12,Bayview Loan Servicing/Bayview Representative,Frances Guerra,954-590-7161,QUEST PRESERVATION INC,ALEXA URCUYO,2031  E Cerritos AVE  Anaheim CA 92806,800-336-4890,-118.62384,34.24562,POINT (-118.62383999999999 34.24562),4284,96,370,53,2,43
2315002021,01/21/2019,Single Family,7742 N BAKMAN AVE,LOS ANGELES,CA,91352,6,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,OGIWA INCORPORATED,Giwa Olatunji,123   Morgan AL  PASADENA CA 91105,626-380-6275,-118.37779,34.21146,POINT (-118.37779 34.21146),19335,164,1249,,3,21
5306001032,01/07/2019,Single Family,3822 N COLLIS AVE,LOS ANGELES,CA,90032,14,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,Property Preservation Servicing LLC,Trevethan Aaron,5   Columbia   ALISO VIEJO CA 92656,949-625-4480,-118.18283,34.08991,POINT (-118.18283 34.08991),23449,498,374,,9,91
2779029014,01/12/2019,Single Family,21806 W BRYANT ST,LOS ANGELES,CA,91304,3,Bank of America,VPR Department,800-669-2443,SAFEGUARD PROPERTIES,EDWARD ZUBIA,3540   WILSHIRE BLVD 11009 LOS ANGELES CA 90010,213-383-2097,-118.60321,34.22718,POINT (-118.60321 34.22718),4279,93,1456,,4,37
6039003045,02/19/2019,Single Family,427 W 91ST PL,LOS ANGELES,CA,90003,8,RoundPoint Mortgage Servicing Corporation,Elizabeth Harting,704-426-8869,Alliance Field Inspection Services attn Assero Services,Richere Laporte,7786   Holland Park ST  Chino CA 91708,866-832-1711,-118.28131,33.95362,POINT (-118.28131 33.95362),22352,801,931,7,14,45
2293013036,04/04/2019,Single Family,3167 N FOND DR,LOS ANGELES,CA,91436,5,Wells Fargo Bank N.A.,Jenna Douglas,877-617-5274,Lender Processing Services,Jenna Douglas,1003  E Brier DR  San Bernardino CA 92408,877-617-8274,-118.48403,34.13212,POINT (-118.48403000000002 34.13212),19737,327,1501,11,6,62
5003026028,01/01/2019,Multi-Family,1513 W 57TH ST,LOS ANGELES,CA,90062,8,Deutsche Bank National Trust Company c/o Select Portfolio Servicing,N/A N/A,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,-118.30264,33.99069,POINT (-118.30264 33.99069),24027,744,1051,7,14,35
2272016026,07/12/2019,Single Family,3911 N BENEDICT CANYON DR,LOS ANGELES,CA,91423,4,BANK OF AMERICA,VPR DEPARTMENT,213-345-6264,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,818-406-3611,-118.43284,34.14122,POINT (-118.43284 34.14122),19736,341,695,,7,83
2217022072,02/19/2019,Single Family,7134 N STANSBURY AVE,VAN NUYS,CA,91405,6,"Caliber Home Loans, INC",Kandyce Hughes,213-383-2097,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,-118.44101,34.20038,POINT (-118.44101 34.20038),19733,233,880,,3,18
5548025050,03/20/2019,Single Family,7250  FRANKLIN,LOS ANGELES,CA,90046,4,Federal National Mortgage FNMA,Sebastian stofenmacher,818-464-5113,"Edgestone Real Estate, Inc.",Sebastian stofenmacher,4344   fountain AVE G Los Angeles CA 90029,818-464-5113,-118.34724,34.10329,POINT (-118.34724 34.10329),23677,411,904,,7,82
